m,n,Re_Z,Im_Z
7,37,0.041680115308634,-0.0903044180315119
7,38,0.033306392791339,-0.0864799804866733
7,39,0.025763609610044,-0.0826421002975198
7,40,0.0189655456591055,-0.0787990279702669
8,0,2.46512615422913,-0.154735121066249
8,1,3.57171376939708,-0.156117711183215
8,2,5.52348742236271,-0.157323047639763
8,3,9.34317895007928,-0.158348113061713
8,4,18.0130650181037,-0.159190337464787
8,5,42.7996840197675,-0.159847606617823
8,6,149.317435988878,-0.160318268928741
8,7,580.242387417146,-0.160601140826957
8,8,-1616.65840963948,-0.160695510622443
8,9,580.242387417145,-0.160601140826957
8,10,149.317435988878,-0.160318268928737
8,11,42.7996840197676,-0.159847606617823
8,12,18.0130650181037,-0.159190337464792
8,13,9.34317895007928,-0.158348113061713
8,14,5.52348742236272,-0.157323047639763
8,15,3.57171376939708,-0.156117711183215
8,16,2.46512615422913,-0.154735121066249
8,17,1.78724014405344,-0.153178732242763
8,18,1.34622788980943,-0.151452426027001
8,19,1.04512567457256,-0.149560497505474
8,20,0.831213228390045,-0.147507641628044
8,21,0.674088709328818,-0.145298938029444
8,22,0.555348436211181,-0.142939834637366
8,23,0.463388148711963,-0.140436130128711
8,24,0.39063211151325,-0.137793955297815
8,25,0.331983973010935,-0.135019753406665
8,26,0.283924428914794,-0.132120259588872
8,27,0.243966585328848,-0.129102479383531
8,28,0.210316798656679,-0.125973666478074
8,29,0.181657557411852,-0.122741299741246
8,30,0.157005027492119,-0.11941305963093
8,31,0.135613498566164,-0.115996804062156
8,32,0.116910000172143,-0.112500543823917
8,33,0.100448745909826,-0.108932417633231
8,34,0.0858788656630592,-0.105300666917215
8,35,0.0729212029171436,-0.1016136104136
8,36,0.0613513980591089,-0.0978796186813683
8,37,0.0509873965350848,-0.0941070886117989
8,38,0.041680115308634,-0.0903044180315119
8,39,0.033306392791339,-0.0864799804866733
8,40,0.025763609610044,-0.0826421002975198
9,0,1.78724014405345,-0.153178732242763
9,1,2.46512615422914,-0.154735121066227
9,2,3.5717137693971,-0.15611771118322
9,3,5.52348742236273,-0.157323047639772
9,4,9.3431789500793,-0.158348113061718
9,5,18.0130650181038,-0.159190337464792
9,6,42.7996840197676,-0.159847606617814
9,7,149.317435988878,-0.160318268928741
9,8,580.242387417145,-0.160601140826957
9,9,-1616.65840963948,-0.160695510622434
9,10,580.242387417146,-0.160601140826957
9,11,149.317435988877,-0.160318268928728
9,12,42.7996840197674,-0.159847606617818
9,13,18.0130650181036,-0.159190337464787
9,14,9.34317895007922,-0.158348113061727
9,15,5.52348742236271,-0.157323047639763
9,16,3.57171376939705,-0.156117711183233
9,17,2.46512615422913,-0.154735121066245
9,18,1.78724014405343,-0.153178732242763
9,19,1.34622788980943,-0.151452426027006
9,20,1.04512567457255,-0.149560497505474
9,21,0.831213228390031,-0.14750764162804
9,22,0.674088709328813,-0.145298938029425
9,23,0.555348436211172,-0.142939834637384
9,24,0.463388148711943,-0.140436130128689
9,25,0.390632111513239,-0.137793955297819
9,26,0.331983973010918,-0.135019753406665
9,27,0.28392442891478,-0.132120259588863
9,28,0.243966585328846,-0.129102479383531
9,29,0.210316798656663,-0.125973666478065
9,30,0.181657557411868,-0.122741299741268
9,31,0.157005027492099,-0.119413059630912
9,32,0.135613498566155,-0.115996804062147
9,33,0.116910000172155,-0.112500543823921
9,34,0.100448745909811,-0.108932417633219
9,35,0.0858788656630671,-0.105300666917222
9,36,0.0729212029171276,-0.101613610413587
9,37,0.0613513980591044,-0.0978796186813547
9,38,0.0509873965351007,-0.0941070886118011
9,39,0.0416801153086181,-0.0903044180314937
9,40,0.0333063927913481,-0.0864799804866938
10,0,1.34622788980943,-0.151452426027001
10,1,1.78724014405345,-0.153178732242763
10,2,2.46512615422914,-0.154735121066254
10,3,3.5717137693971,-0.15611771118322
10,4,5.52348742236275,-0.157323047639772
10,5,9.3431789500793,-0.158348113061718
10,6,18.0130650181038,-0.159190337464792
10,7,42.7996840197676,-0.159847606617828
10,8,149.317435988878,-0.160318268928741
10,9,580.242387417146,-0.160601140826957
10,10,-1616.65840963948,-0.160695510622434
10,11,580.242387417146,-0.160601140826957
10,12,149.317435988877,-0.160318268928728
10,13,42.7996840197674,-0.159847606617818
10,14,18.0130650181036,-0.159190337464787
10,15,9.34317895007924,-0.158348113061713
10,16,5.52348742236271,-0.157323047639763
10,17,3.57171376939706,-0.15611771118322
10,18,2.46512615422913,-0.154735121066245
10,19,1.78724014405343,-0.153178732242763
10,20,1.34622788980942,-0.151452426027001
10,21,1.04512567457256,-0.149560497505469
10,22,0.831213228390031,-0.14750764162804
10,23,0.674088709328813,-0.145298938029425
10,24,0.555348436211172,-0.142939834637384
10,25,0.463388148711943,-0.140436130128689
10,26,0.390632111513239,-0.137793955297819
10,27,0.331983973010928,-0.13501975340667
10,28,0.28392442891478,-0.132120259588863
10,29,0.243966585328846,-0.129102479383531
10,30,0.210316798656663,-0.125973666478065
10,31,0.181657557411868,-0.122741299741268
10,32,0.157005027492123,-0.119413059630935
10,33,0.135613498566155,-0.115996804062147
10,34,0.116910000172155,-0.112500543823921
10,35,0.100448745909811,-0.108932417633219
10,36,0.0858788656630671,-0.105300666917222
10,37,0.0729212029171459,-0.101613610413607
10,38,0.0613513980591044,-0.0978796186813547
10,39,0.0509873965351007,-0.0941070886118011
10,40,0.0416801153086181,-0.0903044180314937
11,0,1.04512567457255,-0.149560497505474
11,1,1.34622788980942,-0.151452426027001
11,2,1.78724014405343,-0.153178732242767
11,3,2.46512615422913,-0.154735121066249
11,4,3.57171376939706,-0.156117711183242
11,5,5.52348742236273,-0.157323047639772
11,6,9.34317895007926,-0.158348113061718
11,7,18.0130650181037,-0.159190337464792
11,8,42.7996840197674,-0.159847606617823
11,9,149.317435988877,-0.160318268928732
11,10,580.242387417146,-0.160601140826957
11,11,-1616.65840963948,-0.160695510622425
11,12,580.242387417145,-0.160601140826953
11,13,149.317435988878,-0.160318268928732
11,14,42.7996840197674,-0.159847606617823
11,15,18.0130650181037,-0.159190337464787
11,16,9.34317895007926,-0.158348113061718
11,17,5.52348742236272,-0.157323047639772
11,18,3.57171376939708,-0.156117711183224
11,19,2.46512615422913,-0.154735121066249
11,20,1.78724014405345,-0.153178732242763
11,21,1.34622788980945,-0.151452426027001
11,22,1.04512567457256,-0.149560497505465
11,23,0.83121322839004,-0.147507641628035
11,24,0.674088709328818,-0.145298938029435
11,25,0.555348436211172,-0.142939834637384
11,26,0.463388148711945,-0.140436130128698
11,27,0.390632111513255,-0.137793955297824
11,28,0.331983973010935,-0.13501975340667
11,29,0.283924428914787,-0.132120259588867
11,30,0.243966585328847,-0.129102479383536
11,31,0.210316798656674,-0.125973666478079
11,32,0.181657557411834,-0.122741299741255
11,33,0.157005027492123,-0.119413059630935
11,34,0.135613498566163,-0.115996804062152
11,35,0.116910000172155,-0.112500543823921
11,36,0.100448745909818,-0.108932417633226
11,37,0.0858788656630433,-0.105300666917202
11,38,0.0729212029171459,-0.101613610413607
11,39,0.0613513980591134,-0.0978796186813592
11,40,0.0509873965351007,-0.0941070886118011
12,0,0.83121322839004,-0.147507641628035
12,1,1.04512567457256,-0.149560497505465
12,2,1.34622788980942,-0.151452426027001
12,3,1.78724014405344,-0.153178732242763
12,4,2.46512615422913,-0.154735121066249
12,5,3.57171376939708,-0.156117711183224
12,6,5.52348742236271,-0.157323047639772
12,7,9.34317895007926,-0.158348113061718
12,8,18.0130650181037,-0.159190337464787
12,9,42.7996840197674,-0.159847606617823
12,10,149.317435988878,-0.160318268928732
12,11,580.242387417145,-0.160601140826957
12,12,-1616.65840963948,-0.160695510622425
12,13,580.242387417146,-0.160601140826953
12,14,149.317435988877,-0.160318268928728
12,15,42.7996840197674,-0.159847606617823
12,16,18.0130650181037,-0.159190337464792
12,17,9.34317895007926,-0.158348113061718
12,18,5.52348742236272,-0.157323047639772
12,19,3.57171376939706,-0.156117711183242
12,20,2.46512615422913,-0.154735121066249
12,21,1.78724014405345,-0.153178732242763
12,22,1.34622788980942,-0.151452426027001
12,23,1.04512567457255,-0.149560497505474
12,24,0.831213228390049,-0.147507641628044
12,25,0.674088709328818,-0.14529893802943
12,26,0.555348436211185,-0.142939834637384
12,27,0.463388148711963,-0.140436130128711
12,28,0.39063211151325,-0.137793955297815
12,29,0.331983973010935,-0.135019753406665
12,30,0.283924428914794,-0.132120259588872
12,31,0.243966585328841,-0.129102479383531
12,32,0.210316798656679,-0.125973666478074
12,33,0.181657557411852,-0.122741299741246
12,34,0.157005027492119,-0.11941305963093
12,35,0.135613498566164,-0.115996804062156
12,36,0.116910000172149,-0.112500543823915
12,37,0.100448745909826,-0.108932417633231
12,38,0.0858788656630592,-0.105300666917215
12,39,0.0729212029171436,-0.1016136104136
12,40,0.0613513980591089,-0.0978796186813683
13,0,0.674088709328818,-0.145298938029435
13,1,0.83121322839004,-0.147507641628035
13,2,1.04512567457255,-0.149560497505474
13,3,1.34622788980942,-0.151452426027001
13,4,1.78724014405343,-0.153178732242767
13,5,2.46512615422913,-0.154735121066249
13,6,3.57171376939708,-0.156117711183224
13,7,5.52348742236273,-0.157323047639772
13,8,9.34317895007926,-0.158348113061718
13,9,18.0130650181037,-0.159190337464792
13,10,42.7996840197674,-0.159847606617823
13,11,149.317435988878,-0.160318268928732
13,12,580.242387417146,-0.160601140826957
13,13,-1616.65840963948,-0.160695510622425
13,14,580.242387417146,-0.160601140826953
13,15,149.317435988878,-0.160318268928732
13,16,42.7996840197674,-0.159847606617823
13,17,18.0130650181037,-0.159190337464787
13,18,9.34317895007926,-0.158348113061718
13,19,5.52348742236272,-0.157323047639772
13,20,3.57171376939708,-0.156117711183224
13,21,2.46512615422913,-0.154735121066231
13,22,1.78724014405345,-0.153178732242763
13,23,1.34622788980942,-0.151452426027001
13,24,1.04512567457255,-0.149560497505474
13,25,0.831213228390049,-0.147507641628044
13,26,0.674088709328818,-0.14529893802943
13,27,0.555348436211181,-0.142939834637366
13,28,0.463388148711963,-0.140436130128711
13,29,0.39063211151325,-0.137793955297815
13,30,0.331983973010935,-0.135019753406665
13,31,0.283924428914794,-0.132120259588872
13,32,0.243966585328848,-0.129102479383531
13,33,0.210316798656679,-0.125973666478074
13,34,0.181657557411852,-0.122741299741246
13,35,0.157005027492119,-0.11941305963093
13,36,0.135613498566164,-0.115996804062156
13,37,0.116910000172143,-0.112500543823917
13,38,0.100448745909826,-0.108932417633231
13,39,0.0858788656630592,-0.105300666917215
13,40,0.0729212029171436,-0.1016136104136
14,0,0.555348436211172,-0.142939834637384
14,1,0.674088709328818,-0.145298938029435
14,2,0.831213228390049,-0.147507641628044
14,3,1.04512567457255,-0.149560497505474
14,4,1.34622788980945,-0.151452426027006
14,5,1.78724014405343,-0.153178732242767
14,6,2.46512615422913,-0.154735121066249
14,7,3.57171376939706,-0.156117711183242
14,8,5.52348742236273,-0.157323047639772
14,9,9.34317895007924,-0.158348113061727
14,10,18.0130650181037,-0.159190337464792
14,11,42.7996840197674,-0.159847606617823
14,12,149.317435988877,-0.160318268928732
14,13,580.242387417146,-0.160601140826957
14,14,-1616.65840963948,-0.160695510622425
14,15,580.242387417145,-0.160601140826953
14,16,149.317435988878,-0.160318268928732
14,17,42.7996840197675,-0.159847606617814
14,18,18.0130650181037,-0.159190337464787
14,19,9.34317895007926,-0.158348113061718
14,20,5.52348742236272,-0.157323047639772
14,21,3.57171376939707,-0.156117711183238
14,22,2.46512615422913,-0.154735121066231
14,23,1.78724014405345,-0.153178732242763
14,24,1.34622788980942,-0.151452426027001
14,25,1.04512567457255,-0.149560497505474
14,26,0.831213228390049,-0.147507641628044
14,27,0.674088709328818,-0.145298938029444
14,28,0.555348436211181,-0.142939834637366
14,29,0.463388148711963,-0.140436130128711
14,30,0.39063211151325,-0.137793955297815
14,31,0.331983973010935,-0.135019753406665
14,32,0.283924428914788,-0.132120259588867
14,33,0.243966585328848,-0.129102479383531
14,34,0.210316798656679,-0.125973666478074
14,35,0.181657557411852,-0.122741299741246
14,36,0.157005027492119,-0.11941305963093
14,37,0.135613498566167,-0.115996804062161
14,38,0.116910000172143,-0.112500543823917
14,39,0.100448745909826,-0.108932417633231
14,40,0.0858788656630592,-0.105300666917215
15,0,0.463388148711963,-0.140436130128711
15,1,0.555348436211181,-0.142939834637366
15,2,0.674088709328818,-0.145298938029435
15,3,0.83121322839004,-0.147507641628035
15,4,1.04512567457255,-0.149560497505474
15,5,1.34622788980942,-0.151452426027001
15,6,1.78724014405344,-0.153178732242763
15,7,2.46512615422913,-0.154735121066249
15,8,3.57171376939708,-0.156117711183224
15,9,5.52348742236273,-0.157323047639772
15,10,9.34317895007926,-0.158348113061718
15,11,18.0130650181037,-0.159190337464787
15,12,42.7996840197674,-0.159847606617823
15,13,149.317435988878,-0.160318268928732
15,14,580.242387417145,-0.160601140826957
15,15,-1616.65840963948,-0.160695510622425
15,16,580.242387417146,-0.160601140826953
15,17,149.317435988878,-0.160318268928732
15,18,42.7996840197674,-0.159847606617823
15,19,18.0130650181037,-0.159190337464792
15,20,9.34317895007926,-0.158348113061718
15,21,5.52348742236272,-0.157323047639772
15,22,3.57171376939708,-0.156117711183224
15,23,2.46512615422913,-0.154735121066249
15,24,1.78724014405343,-0.153178732242767
15,25,1.34622788980944,-0.151452426027006
15,26,1.04512567457255,-0.149560497505465
15,27,0.83121322839004,-0.147507641628035
15,28,0.674088709328818,-0.145298938029435
15,29,0.555348436211172,-0.142939834637384
15,30,0.463388148711945,-0.140436130128698
15,31,0.390632111513241,-0.137793955297824
15,32,0.331983973010935,-0.13501975340667
15,33,0.283924428914787,-0.132120259588867
15,34,0.243966585328847,-0.129102479383536
15,35,0.210316798656674,-0.125973666478079
15,36,0.181657557411868,-0.122741299741268
15,37,0.157005027492123,-0.119413059630935
15,38,0.135613498566163,-0.115996804062152
15,39,0.116910000172155,-0.112500543823921
15,40,0.100448745909818,-0.108932417633226
