m,n,Re_Z,Im_Z
3,43,0.0377999957984088,0.0150618188678822
3,44,0.0365182676912478,0.0124633975574111
3,45,0.035234344907,0.0100652626673831
3,46,0.0339498564346411,0.0078516479216739
3,47,0.0326664149446511,0.00580864622291186
3,48,0.0313856140215293,0.00392393112685263
4,0,0.0693079384114653,17.4700659123523
4,1,0.0694775814013489,43.0523501351501
4,2,0.0695989363363806,146.822834243726
4,3,0.0696718219160769,84.8114858798932
4,4,0.0696961292194628,-627.019614212324
4,5,0.0696718219160635,84.8114858798929
4,6,0.069598936336397,146.822834243726
4,7,0.0694775814013422,43.0523501351502
4,8,0.0693079384114654,17.4700659123523
4,9,0.0690902606955455,8.84986730981945
4,10,0.0688248731202317,5.13866401587817
4,11,0.0685121714611981,3.27246432085399
4,12,0.0681526216372885,2.22800151312539
4,13,0.0677467588099046,1.59562889628141
4,14,0.0672951863485192,1.18890182189768
4,15,0.066798574666069,0.914418312694198
4,16,0.0662576599253273,0.72175858632368
4,17,0.0656732426202263,0.582023915455657
4,18,0.0650461860347758,0.477814396554012
4,19,0.0643774145828918,0.398212475514403
4,20,0.0636679120332635,0.336123456465757
4,21,0.0629187196224897,0.286795510803857
4,22,0.0621309340615054,0.24696116753314
4,23,0.0613057054387263,0.214321078087854
4,24,0.0604442350253535,0.18722367040303
4,25,0.0595477729872578,0.164460757593743
4,26,0.0586176160082782,0.145133863239999
4,27,0.0576551048306936,0.128564836720417
4,28,0.0566616217178266,0.114234877711067
4,29,0.055638587844169,0.101742180305301
4,30,0.0545874606194926,0.0907720216551304
4,31,0.0535097309516531,0.0810753176634644
4,32,0.0524069204551512,0.072453034400481
4,33,0.051280578610494,0.0647447105602319
4,34,0.0501322798814274,0.0578199063691645
4,35,0.048963620795416,0.0515717625924005
4,36,0.0477762169942694,0.0459120992446853
4,37,0.0465717002609709,0.040767650330805
4,38,0.0453517155289888,0.0360771455008169
4,39,0.0441179178808307,0.0317890292333643
4,40,0.042871969541628,0.0278596643114553
4,41,0.0416155368748141,0.0242519063450745
4,42,0.0403502873855724,0.02093396487451
4,43,0.039077886738961,0.017878487505034
4,44,0.0377999957984088,0.0150618188678839
4,45,0.0365182676912478,0.0124633975574128
4,46,0.0352343449069967,0.0100652626673814
4,47,0.0339498564346427,0.00785164792167226
4,48,0.0326664149446503,0.00580864622291023
5,0,0.0690902606955422,8.84986730981943
5,1,0.0693079384114653,17.4700659123523
5,2,0.0694775814013491,43.0523501351501
5,3,0.0695989363363805,146.822834243726
5,4,0.0696718219160768,84.8114858798929
5,5,0.0696961292194628,-627.019614212324
5,6,0.0696718219160635,84.8114858798929
5,7,0.069598936336397,146.822834243726
5,8,0.0694775814013423,43.0523501351501
5,9,0.0693079384114653,17.4700659123523
5,10,0.0690902606955422,8.84986730981948
5,11,0.0688248731202351,5.13866401587816
5,12,0.0685121714611981,3.27246432085396
5,13,0.0681526216372886,2.2280015131254
5,14,0.0677467588099044,1.5956288962814
5,15,0.0672951863485192,1.18890182189768
5,16,0.066798574666069,0.914418312694198
5,17,0.0662576599253273,0.72175858632368
5,18,0.0656732426202263,0.582023915455657
5,19,0.0650461860347726,0.477814396554012
5,20,0.0643774145828918,0.398212475514403
5,21,0.0636679120332667,0.336123456465757
5,22,0.0629187196224897,0.286795510803857
5,23,0.0621309340615054,0.24696116753314
5,24,0.0613057054387263,0.214321078087854
5,25,0.0604442350253536,0.187223670403029
5,26,0.0595477729872512,0.16446075759374
5,27,0.0586176160082847,0.145133863240004
5,28,0.0576551048306936,0.128564836720417
5,29,0.0566616217178267,0.114234877711067
5,30,0.055638587844169,0.101742180305301
5,31,0.0545874606194926,0.0907720216551304
5,32,0.0535097309516531,0.0810753176634644
5,33,0.0524069204551512,0.072453034400481
5,34,0.051280578610494,0.0647447105602319
5,35,0.0501322798814274,0.0578199063691645
5,36,0.048963620795416,0.0515717625924005
5,37,0.0477762169942694,0.0459120992446853
5,38,0.0465717002609709,0.040767650330805
5,39,0.045351715528994,0.0360771455008168
5,40,0.0441179178808289,0.0317890292333669
5,41,0.0428719695416246,0.0278596643114528
5,42,0.0416155368748141,0.0242519063450745
5,43,0.0403502873855724,0.02093396487451
5,44,0.039077886738961,0.017878487505034
5,45,0.0377999957984088,0.0150618188678839
5,46,0.0365182676912478,0.0124633975574128
5,47,0.0352343449069967,0.0100652626673814
5,48,0.0339498564346427,0.00785164792167226
6,0,0.0688248731202317,5.1386640158782
6,1,0.0690902606955422,8.84986730981943
6,2,0.0693079384114656,17.4700659123523
6,3,0.069477581401349,43.0523501351502
6,4,0.0695989363363803,146.822834243726
6,5,0.0696718219160768,84.8114858798929
6,6,0.0696961292194628,-627.019614212324
6,7,0.0696718219160635,84.8114858798929
6,8,0.0695989363363904,146.822834243726
6,9,0.0694775814013489,43.0523501351502
6,10,0.0693079384114654,17.4700659123523
6,11,0.0690902606955422,8.84986730981949
6,12,0.0688248731202351,5.13866401587818
6,13,0.0685121714612014,3.27246432085393
6,14,0.0681526216372851,2.2280015131254
6,15,0.0677467588099044,1.5956288962814
6,16,0.0672951863485192,1.18890182189768
6,17,0.066798574666069,0.914418312694198
6,18,0.0662576599253273,0.72175858632368
6,19,0.0656732426202231,0.582023915455654
6,20,0.0650461860347793,0.477814396554019
6,21,0.0643774145828884,0.3982124755144
6,22,0.0636679120332667,0.336123456465757
6,23,0.0629187196224897,0.286795510803857
6,24,0.0621309340615054,0.24696116753314
6,25,0.0613057054387297,0.214321078087853
6,26,0.0604442350253536,0.187223670403037
6,27,0.0595477729872477,0.164460757593733
6,28,0.0586176160082847,0.145133863240004
6,29,0.0576551048306936,0.128564836720417
6,30,0.0566616217178266,0.114234877711067
6,31,0.055638587844169,0.101742180305301
6,32,0.0545874606194926,0.0907720216551304
6,33,0.0535097309516531,0.0810753176634644
6,34,0.0524069204551512,0.072453034400481
6,35,0.051280578610494,0.0647447105602319
6,36,0.0501322798814274,0.0578199063691645
6,37,0.048963620795416,0.0515717625924005
6,38,0.0477762169942694,0.0459120992446853
6,39,0.0465717002609677,0.0407676503308032
6,40,0.0453517155289922,0.036077145500816
6,41,0.0441179178808338,0.0317890292333694
6,42,0.0428719695416246,0.0278596643114528
6,43,0.0416155368748141,0.0242519063450745
6,44,0.0403502873855724,0.02093396487451
6,45,0.039077886738961,0.017878487505034
6,46,0.0377999957984088,0.0150618188678839
6,47,0.0365182676912478,0.0124633975574128
6,48,0.0352343449069967,0.0100652626673814
7,0,0.068512171461198,3.27246432085393
7,1,0.0688248731202317,5.1386640158782
7,2,0.0690902606955457,8.84986730981943
7,3,0.0693079384114621,17.4700659123523
7,4,0.0694775814013489,43.0523501351502
7,5,0.0695989363363803,146.822834243726
7,6,0.0696718219160768,84.8114858798929
7,7,0.0696961292194628,-627.019614212324
7,8,0.0696718219160702,84.8114858798926
7,9,0.0695989363363837,146.822834243726
7,10,0.0694775814013489,43.0523501351503
7,11,0.0693079384114654,17.4700659123523
7,12,0.0690902606955422,8.84986730981948
7,13,0.0688248731202318,5.13866401587818
7,14,0.0685121714612047,3.27246432085393
7,15,0.0681526216372851,2.2280015131254
7,16,0.0677467588099044,1.5956288962814
7,17,0.0672951863485192,1.18890182189768
7,18,0.066798574666069,0.914418312694198
7,19,0.0662576599253275,0.721758586323686
7,20,0.0656732426202264,0.582023915455654
7,21,0.0650461860347758,0.477814396554019
7,22,0.0643774145828884,0.3982124755144
7,23,0.0636679120332667,0.336123456465757
7,24,0.0629187196224897,0.286795510803857
7,25,0.0621309340615022,0.246961167533142
7,26,0.0613057054387264,0.214321078087853
7,27,0.0604442350253602,0.187223670403035
7,28,0.0595477729872477,0.164460757593733
7,29,0.0586176160082847,0.145133863240004
7,30,0.0576551048306936,0.128564836720417
7,31,0.0566616217178266,0.114234877711067
7,32,0.055638587844169,0.101742180305301
7,33,0.0545874606194926,0.0907720216551304
7,34,0.0535097309516531,0.0810753176634644
7,35,0.0524069204551512,0.072453034400481
7,36,0.051280578610494,0.0647447105602319
7,37,0.0501322798814274,0.0578199063691645
7,38,0.048963620795416,0.0515717625924005
7,39,0.0477762169942729,0.0459120992446878
7,40,0.0465717002609693,0.0407676503308024
7,41,0.0453517155289905,0.0360771455008144
7,42,0.0441179178808338,0.0317890292333694
7,43,0.0428719695416246,0.0278596643114528
7,44,0.0416155368748141,0.0242519063450745
7,45,0.0403502873855724,0.02093396487451
7,46,0.039077886738961,0.017878487505034
7,47,0.0377999957984088,0.0150618188678839
7,48,0.0365182676912478,0.0124633975574128
8,0,0.0681526216372985,2.22800151312538
8,1,0.0685121714611981,3.27246432085396
8,2,0.068824873120232,5.13866401587819
8,3,0.0690902606955423,8.84986730981948
8,4,0.0693079384114654,17.4700659123523
8,5,0.069477581401349,43.0523501351501
8,6,0.0695989363363804,146.822834243726
8,7,0.0696718219160769,84.8114858798926
8,8,0.0696961292194629,-627.019614212323
8,9,0.0696718219160702,84.8114858798924
8,10,0.0695989363363904,146.822834243726
8,11,0.0694775814013424,43.0523501351502
8,12,0.0693079384114655,17.4700659123522
8,13,0.0690902606955424,8.84986730981946
8,14,0.0688248731202317,5.1386640158782
8,15,0.0685121714612048,3.27246432085393
8,16,0.0681526216372852,2.2280015131254
8,17,0.0677467588099045,1.59562889628141
8,18,0.0672951863485193,1.18890182189768
8,19,0.0667985746660759,0.914418312694198
8,20,0.0662576599253175,0.72175858632368
8,21,0.0656732426202297,0.582023915455654
8,22,0.0650461860347759,0.477814396554019
8,23,0.0643774145828984,0.398212475514403
8,24,0.0636679120332568,0.33612345646576
8,25,0.0629187196224932,0.28679551080386
8,26,0.0621309340615022,0.246961167533128
8,27,0.061305705438723,0.214321078087859
8,28,0.0604442350253602,0.187223670403034
8,29,0.0595477729872478,0.164460757593733
8,30,0.0586176160082848,0.145133863240007
8,31,0.057655104830697,0.128564836720417
8,32,0.0566616217178234,0.114234877711066
8,33,0.0556385878441691,0.101742180305301
8,34,0.0545874606194927,0.0907720216551299
8,35,0.0535097309516598,0.0810753176634651
8,36,0.0524069204551446,0.0724530344004812
8,37,0.051280578610494,0.0647447105602327
8,38,0.0501322798814275,0.0578199063691628
8,39,0.0489636207954129,0.0515717625923988
8,40,0.0477762169942762,0.0459120992446878
